uf,name,code,dbpedia,dbpedia_pt,wikidata
SE,Itabaiana,2802908,http://dbpedia.org/resource/Itabaiana,http://pt.dbpedia.org/resource/Itabaiana_(Sergipe),http://www.wikidata.org/entity/Q1784050
SE,Itabaianinha,2803005,http://dbpedia.org/resource/Itabaianinha,http://pt.dbpedia.org/resource/Itabaianinha,http://www.wikidata.org/entity/Q1802007
SE,Itabi,2803104,http://dbpedia.org/resource/Itabi,http://pt.dbpedia.org/resource/Itabi,http://www.wikidata.org/entity/Q1929327
SE,Itaporanga d'Ajuda,2803203,,http://pt.dbpedia.org/resource/Itaporanga_d'Ajuda,http://www.wikidata.org/entity/Q1807361
SE,Japaratuba,2803302,,http://pt.dbpedia.org/resource/Japaratuba,http://www.wikidata.org/entity/Q2013178
SE,Japoatã,2803401,,http://pt.dbpedia.org/resource/Japoatã,http://www.wikidata.org/entity/Q1112881
SE,Lagarto,2803500,"http://dbpedia.org/resource/Lagarto,_Sergipe",http://pt.dbpedia.org/resource/Lagarto_(Sergipe),http://www.wikidata.org/entity/Q2288052
SE,Laranjeiras,2803609,,http://pt.dbpedia.org/resource/Laranjeiras,http://www.wikidata.org/entity/Q2014486
SE,Macambira,2803708,,http://pt.dbpedia.org/resource/Macambira,http://www.wikidata.org/entity/Q2013214
SE,Malhada dos Bois,2803807,,http://pt.dbpedia.org/resource/Malhada_dos_Bois,http://www.wikidata.org/entity/Q2078302
SE,Malhador,2803906,http://dbpedia.org/resource/Malhador,http://pt.dbpedia.org/resource/Malhador,http://www.wikidata.org/entity/Q22040615
SE,Maruim,2804003,,http://pt.dbpedia.org/resource/Maruim_(Sergipe),http://www.wikidata.org/entity/Q609459
SE,Moita Bonita,2804102,http://dbpedia.org/resource/Moita_Bonita,http://pt.dbpedia.org/resource/Moita_Bonita,http://www.wikidata.org/entity/Q1857645
SE,Monte Alegre de Sergipe,2804201,,http://pt.dbpedia.org/resource/Monte_Alegre_de_Sergipe,http://www.wikidata.org/entity/Q2079721
SE,Muribeca,2804300,http://dbpedia.org/resource/Muribeca,http://pt.dbpedia.org/resource/Muribeca,http://www.wikidata.org/entity/Q2079696
SE,Neópolis,2804409,,http://pt.dbpedia.org/resource/Neópolis,http://www.wikidata.org/entity/Q2011928
SE,Nossa Senhora Aparecida,2804458,"http://dbpedia.org/resource/Nossa_Senhora_Aparecida,_Sergipe",http://pt.dbpedia.org/resource/Nossa_Senhora_Aparecida_(Sergipe),http://www.wikidata.org/entity/Q2089228
SE,Nossa Senhora da Glória,2804508,"http://dbpedia.org/resource/Nossa_Senhora_da_Glória,_Sergipe",http://pt.dbpedia.org/resource/Nossa_Senhora_da_Glória,http://www.wikidata.org/entity/Q22038534
SE,Nossa Senhora das Dores,2804607,,http://pt.dbpedia.org/resource/Nossa_Senhora_das_Dores_(Sergipe),http://www.wikidata.org/entity/Q1924777
SE,Nossa Senhora de Lourdes,2804706,,http://pt.dbpedia.org/resource/Nossa_Senhora_de_Lourdes_(Sergipe),http://www.wikidata.org/entity/Q2011901
SE,Nossa Senhora do Socorro,2804805,http://dbpedia.org/resource/Nossa_Senhora_do_Socorro,http://pt.dbpedia.org/resource/Nossa_Senhora_do_Socorro,http://www.wikidata.org/entity/Q1800687
SE,Pacatuba,2804904,,http://pt.dbpedia.org/resource/Pacatuba_(Sergipe),http://www.wikidata.org/entity/Q2307488
SE,Pedra Mole,2805000,,http://pt.dbpedia.org/resource/Pedra_Mole,http://www.wikidata.org/entity/Q2078330
SE,Pedrinhas,2805109,,http://pt.dbpedia.org/resource/Pedrinhas,http://www.wikidata.org/entity/Q2013116
SE,Pinhão,2805208,,http://pt.dbpedia.org/resource/Pinhão_(Sergipe),http://www.wikidata.org/entity/Q2171696
SE,Pirambu,2805307,,http://pt.dbpedia.org/resource/Pirambu,http://www.wikidata.org/entity/Q1809608
SE,Porto da Folha,2805604,,http://pt.dbpedia.org/resource/Porto_da_Folha,http://www.wikidata.org/entity/Q2014466
SE,Poço Redondo,2805406,http://dbpedia.org/resource/Poço_Redondo,http://pt.dbpedia.org/resource/Poço_Redondo,http://www.wikidata.org/entity/Q430927
SE,Poço Verde,2805505,http://dbpedia.org/resource/Poço_Verde,http://pt.dbpedia.org/resource/Poço_Verde,http://www.wikidata.org/entity/Q2014476
SE,Propriá,2805703,http://dbpedia.org/resource/Propriá,http://pt.dbpedia.org/resource/Propriá,http://www.wikidata.org/entity/Q1807371
SE,Riachuelo,2805901,,http://pt.dbpedia.org/resource/Riachuelo_(Sergipe),http://www.wikidata.org/entity/Q2347679
SE,Riachão do Dantas,2805802,,http://pt.dbpedia.org/resource/Riachão_do_Dantas,http://www.wikidata.org/entity/Q2078413
SE,Ribeirópolis,2806008,,http://pt.dbpedia.org/resource/Ribeirópolis,http://www.wikidata.org/entity/Q2079747
SE,Rosário do Catete,2806107,,http://pt.dbpedia.org/resource/Rosário_do_Catete,http://www.wikidata.org/entity/Q2013205
SE,Salgado,2806206,http://dbpedia.org/resource/Salgado,http://pt.dbpedia.org/resource/Salgado_(Sergipe),http://www.wikidata.org/entity/Q2013090
SE,Santa Luzia do Itanhy,2806305,,http://pt.dbpedia.org/resource/Santa_Luzia_do_Itanhy,http://www.wikidata.org/entity/Q2089266
SE,Santa Rosa de Lima,2806503,,http://pt.dbpedia.org/resource/Santa_Rosa_de_Lima_(Sergipe),http://www.wikidata.org/entity/Q2083175
SE,Santana do São Francisco,2806404,,http://pt.dbpedia.org/resource/Santana_do_São_Francisco,http://www.wikidata.org/entity/Q668375
SE,Santo Amaro das Brotas,2806602,,http://pt.dbpedia.org/resource/Santo_Amaro_das_Brotas,http://www.wikidata.org/entity/Q371369
SE,Simão Dias,2807105,http://dbpedia.org/resource/Simão_Dias,http://pt.dbpedia.org/resource/Simão_Dias,http://www.wikidata.org/entity/Q1848973
SE,Siriri,2807204,http://dbpedia.org/resource/Siriri,http://pt.dbpedia.org/resource/Siriri_(Sergipe),http://www.wikidata.org/entity/Q1975957
SE,São Cristóvão,2806701,http://dbpedia.org/resource/São_Cristóvão,http://pt.dbpedia.org/resource/São_Cristóvão_(Sergipe),http://www.wikidata.org/entity/Q839003
SE,São Domingos,2806800,,http://pt.dbpedia.org/resource/São_Domingos_(Sergipe),http://www.wikidata.org/entity/Q1999718
SE,São Francisco,2806909,,http://pt.dbpedia.org/resource/São_Francisco_(Sergipe),http://www.wikidata.org/entity/Q2331416
SE,São Miguel do Aleixo,2807006,,http://pt.dbpedia.org/resource/São_Miguel_do_Aleixo,http://www.wikidata.org/entity/Q2089289
SE,Telha,2807303,,http://pt.dbpedia.org/resource/Telha_(Sergipe),http://www.wikidata.org/entity/Q2079737
SE,Tobias Barreto,2807402,,http://pt.dbpedia.org/resource/Tobias_Barreto_(Sergipe),http://www.wikidata.org/entity/Q2013156
SE,Tomar do Geru,2807501,http://dbpedia.org/resource/Tomar_do_Geru,http://pt.dbpedia.org/resource/Tomar_do_Geru,http://www.wikidata.org/entity/Q615936
SE,Umbaúba,2807600,http://dbpedia.org/resource/Umbaúba,http://pt.dbpedia.org/resource/Umbaúba,http://www.wikidata.org/entity/Q22033891
SP,Adamantina,3500105,http://dbpedia.org/resource/Adamantina,http://pt.dbpedia.org/resource/Adamantina,http://www.wikidata.org/entity/Q1637498
SP,Adolfo,3500204,http://dbpedia.org/resource/Adolfo,http://pt.dbpedia.org/resource/Adolfo_(São_Paulo),http://www.wikidata.org/entity/Q676044
SP,Aguaí,3500303,http://dbpedia.org/resource/Aguaí,http://pt.dbpedia.org/resource/Aguaí,http://www.wikidata.org/entity/Q1760037
SP,Agudos,3500709,,http://pt.dbpedia.org/resource/Agudos,http://www.wikidata.org/entity/Q1750166
SP,Alambari,3500758,http://dbpedia.org/resource/Alambari,http://pt.dbpedia.org/resource/Alambari,http://www.wikidata.org/entity/Q513601
SP,Alfredo Marcondes,3500808,http://dbpedia.org/resource/Alfredo_Marcondes,http://pt.dbpedia.org/resource/Alfredo_Marcondes,http://www.wikidata.org/entity/Q596678
SP,Altair,3500907,"http://dbpedia.org/resource/Altair,_São_Paulo",http://pt.dbpedia.org/resource/Altair_(São_Paulo),http://www.wikidata.org/entity/Q305132
SP,Altinópolis,3501004,http://dbpedia.org/resource/Altinópolis,http://pt.dbpedia.org/resource/Altinópolis,http://www.wikidata.org/entity/Q1112482
SP,Alto Alegre,3501103,"http://dbpedia.org/resource/Alto_Alegre,_São_Paulo",http://pt.dbpedia.org/resource/Alto_Alegre_(São_Paulo),http://www.wikidata.org/entity/Q1806762
SP,Alumínio,3501152,http://dbpedia.org/resource/Alumínio,http://pt.dbpedia.org/resource/Alumínio_(São_Paulo),http://www.wikidata.org/entity/Q642894
SP,Alvinlândia,3501509,http://dbpedia.org/resource/Alvinlândia,http://pt.dbpedia.org/resource/Alvinlândia,http://www.wikidata.org/entity/Q1750195
SP,Americana,3501608,"http://dbpedia.org/resource/Americana,_São_Paulo",http://pt.dbpedia.org/resource/Americana,http://www.wikidata.org/entity/Q467421
SP,Amparo,3501905,,http://pt.dbpedia.org/resource/Amparo_(São_Paulo),http://www.wikidata.org/entity/Q930321
SP,Américo Brasiliense,3501707,http://dbpedia.org/resource/Américo_Brasiliense,http://pt.dbpedia.org/resource/Américo_Brasiliense,http://www.wikidata.org/entity/Q376503
SP,Américo de Campos,3501806,,,
SP,Analândia,3502002,http://dbpedia.org/resource/Analândia,http://pt.dbpedia.org/resource/Analândia,http://www.wikidata.org/entity/Q1754575
SP,Andradina,3502101,http://dbpedia.org/resource/Andradina,http://pt.dbpedia.org/resource/Andradina,http://www.wikidata.org/entity/Q1646937
SP,Angatuba,3502200,http://dbpedia.org/resource/Angatuba,http://pt.dbpedia.org/resource/Angatuba,http://www.wikidata.org/entity/Q1750222
SP,Anhembi,3502309,http://dbpedia.org/resource/Anhembi,http://pt.dbpedia.org/resource/Anhembi,http://www.wikidata.org/entity/Q942392
SP,Anhumas,3502408,http://dbpedia.org/resource/Anhumas,http://pt.dbpedia.org/resource/Anhumas,http://www.wikidata.org/entity/Q1774430
SP,Aparecida,3502507,http://dbpedia.org/resource/Aparecida,http://pt.dbpedia.org/resource/Aparecida,http://www.wikidata.org/entity/Q617702
SP,Aparecida d'Oeste,3502606,http://dbpedia.org/resource/Aparecida_d'Oeste,http://pt.dbpedia.org/resource/Aparecida_d'Oeste,http://www.wikidata.org/entity/Q1759370
SP,Apiaí,3502705,http://dbpedia.org/resource/Apiaí,http://pt.dbpedia.org/resource/Apiaí,http://www.wikidata.org/entity/Q1760259
SP,Aramina,3503000,http://dbpedia.org/resource/Aramina,http://pt.dbpedia.org/resource/Aramina,http://www.wikidata.org/entity/Q930883
SP,Arandu,3503109,"http://dbpedia.org/resource/Arandu,_São_Paulo",http://pt.dbpedia.org/resource/Arandu,http://www.wikidata.org/entity/Q1754457
SP,Arapeí,3503158,http://dbpedia.org/resource/Arapeí,http://pt.dbpedia.org/resource/Arapeí,http://www.wikidata.org/entity/Q1749953
SP,Araraquara,3503208,http://dbpedia.org/resource/Araraquara,http://pt.dbpedia.org/resource/Araraquara,http://www.wikidata.org/entity/Q626247
SP,Araras,3503307,http://dbpedia.org/resource/Araras,http://pt.dbpedia.org/resource/Araras_(São_Paulo),http://www.wikidata.org/entity/Q580366
SP,Araçariguama,3502754,http://dbpedia.org/resource/Araçariguama,http://pt.dbpedia.org/resource/Araçariguama,http://www.wikidata.org/entity/Q765185
SP,Araçatuba,3502804,http://dbpedia.org/resource/Araçatuba,http://pt.dbpedia.org/resource/Araçatuba,http://www.wikidata.org/entity/Q626835
SP,Araçoiaba da Serra,3502903,http://dbpedia.org/resource/Araçoiaba_da_Serra,http://pt.dbpedia.org/resource/Araçoiaba_da_Serra,http://www.wikidata.org/entity/Q1754621
SP,Arco-Íris,3503356,http://dbpedia.org/resource/Arco-Íris,http://pt.dbpedia.org/resource/Arco-Íris_(São_Paulo),http://www.wikidata.org/entity/Q1750192
SP,Arealva,3503406,http://dbpedia.org/resource/Arealva,http://pt.dbpedia.org/resource/Arealva,http://www.wikidata.org/entity/Q1647782
SP,Areias,3503505,"http://dbpedia.org/resource/Areias,_São_Paulo",http://pt.dbpedia.org/resource/Areias_(São_Paulo),http://www.wikidata.org/entity/Q1800701
SP,Areiópolis,3503604,http://dbpedia.org/resource/Areiópolis,http://pt.dbpedia.org/resource/Areiópolis,http://www.wikidata.org/entity/Q1750214
SP,Ariranha,3503703,http://dbpedia.org/resource/Ariranha,http://pt.dbpedia.org/resource/Ariranha_(São_Paulo),http://www.wikidata.org/entity/Q1750254
SP,Artur Nogueira,3503802,http://dbpedia.org/resource/Artur_Nogueira,http://pt.dbpedia.org/resource/Artur_Nogueira,http://www.wikidata.org/entity/Q1754345
SP,Arujá,3503901,,,
SP,Aspásia,3503950,http://dbpedia.org/resource/Aspásia,http://pt.dbpedia.org/resource/Aspásia_(São_Paulo),http://www.wikidata.org/entity/Q268193
SP,Assis,3504008,http://dbpedia.org/resource/Assis,http://pt.dbpedia.org/resource/Assis_(São_Paulo),http://www.wikidata.org/entity/Q742227
SP,Atibaia,3504107,http://dbpedia.org/resource/Atibaia,http://pt.dbpedia.org/resource/Atibaia,http://www.wikidata.org/entity/Q1637405
SP,Auriflama,3504206,http://dbpedia.org/resource/Auriflama,http://pt.dbpedia.org/resource/Auriflama,http://www.wikidata.org/entity/Q268956
SP,Avanhandava,3504404,http://dbpedia.org/resource/Avanhandava,http://pt.dbpedia.org/resource/Avanhandava,http://www.wikidata.org/entity/Q1646956
SP,Avaré,3504503,"http://dbpedia.org/resource/Avaré,_São_Paulo",http://pt.dbpedia.org/resource/Avaré,http://www.wikidata.org/entity/Q782812
SP,Avaí,3504305,http://dbpedia.org/resource/Avaí,http://pt.dbpedia.org/resource/Avaí_(São_Paulo),http://www.wikidata.org/entity/Q371734
SP,Bady Bassitt,3504602,http://dbpedia.org/resource/Bady_Bassitt,http://pt.dbpedia.org/resource/Bady_Bassitt,http://www.wikidata.org/entity/Q268782
SP,Balbinos,3504701,http://dbpedia.org/resource/Balbinos,http://pt.dbpedia.org/resource/Balbinos,http://www.wikidata.org/entity/Q268906
SP,Bananal,3504909,"http://dbpedia.org/resource/Bananal,_São_Paulo",http://pt.dbpedia.org/resource/Bananal,http://www.wikidata.org/entity/Q268774
SP,Barbosa,3505104,"http://dbpedia.org/resource/Barbosa,_São_Paulo",http://pt.dbpedia.org/resource/Barbosa_(São_Paulo),http://www.wikidata.org/entity/Q1795422
SP,Bariri,3505203,http://dbpedia.org/resource/Bariri,http://pt.dbpedia.org/resource/Bariri,http://www.wikidata.org/entity/Q1759107
SP,Barra Bonita,3505302,,http://pt.dbpedia.org/resource/Barra_Bonita_(São_Paulo),http://www.wikidata.org/entity/Q1759461
SP,Barra do Chapéu,3505351,http://dbpedia.org/resource/Barra_do_Chapéu,http://pt.dbpedia.org/resource/Barra_do_Chapéu,http://www.wikidata.org/entity/Q1760579
SP,Barra do Turvo,3505401,http://dbpedia.org/resource/Barra_do_Turvo,http://pt.dbpedia.org/resource/Barra_do_Turvo,http://www.wikidata.org/entity/Q1760650
SP,Barretos,3505500,http://dbpedia.org/resource/Barretos,http://pt.dbpedia.org/resource/Barretos,http://www.wikidata.org/entity/Q1637488
SP,Barrinha,3505609,http://dbpedia.org/resource/Barrinha,http://pt.dbpedia.org/resource/Barrinha,http://www.wikidata.org/entity/Q1760074
SP,Barueri,3505708,,,
SP,Barão de Antonina,3505005,http://dbpedia.org/resource/Barão_de_Antonina,http://pt.dbpedia.org/resource/Barão_de_Antonina,http://www.wikidata.org/entity/Q430127
SP,Bastos,3505807,http://dbpedia.org/resource/Bastos,http://pt.dbpedia.org/resource/Bastos,http://www.wikidata.org/entity/Q971397
SP,Batatais,3505906,http://dbpedia.org/resource/Batatais,http://pt.dbpedia.org/resource/Batatais,http://www.wikidata.org/entity/Q650500
SP,Bauru,3506003,http://dbpedia.org/resource/Bauru,http://pt.dbpedia.org/resource/Bauru,http://www.wikidata.org/entity/Q241645
SP,Bebedouro,3506102,http://dbpedia.org/resource/Bebedouro,http://pt.dbpedia.org/resource/Bebedouro_(São_Paulo),http://www.wikidata.org/entity/Q1817181
SP,Bento de Abreu,3506201,,http://pt.dbpedia.org/resource/Bento_de_Abreu,http://www.wikidata.org/entity/Q1750448
SP,Bernardino de Campos,3506300,http://dbpedia.org/resource/Bernardino_de_Campos,http://pt.dbpedia.org/resource/Bernardino_de_Campos,http://www.wikidata.org/entity/Q920204
SP,Bertioga,3506359,http://dbpedia.org/resource/Bertioga,http://pt.dbpedia.org/resource/Bertioga,http://www.wikidata.org/entity/Q828319
SP,Bilac,3506409,http://dbpedia.org/resource/Bilac,http://pt.dbpedia.org/resource/Bilac,http://www.wikidata.org/entity/Q1648315
SP,Birigui,3506508,http://dbpedia.org/resource/Birigui,http://pt.dbpedia.org/resource/Birigui,http://www.wikidata.org/entity/Q963648
SP,Biritiba Mirim,3506607,,,
SP,Boa Esperança do Sul,3506706,http://dbpedia.org/resource/Boa_Esperança_do_Sul,http://pt.dbpedia.org/resource/Boa_Esperança_do_Sul,http://www.wikidata.org/entity/Q268938
SP,Bocaina,3506805,http://dbpedia.org/resource/Bocaina,http://pt.dbpedia.org/resource/Bocaina_(São_Paulo),http://www.wikidata.org/entity/Q1759088
SP,Bofete,3506904,http://dbpedia.org/resource/Bofete,http://pt.dbpedia.org/resource/Bofete,http://www.wikidata.org/entity/Q1749936
SP,Boituva,3507001,http://dbpedia.org/resource/Boituva,http://pt.dbpedia.org/resource/Boituva,http://www.wikidata.org/entity/Q1759350
SP,Bom Jesus dos Perdões,3507100,http://dbpedia.org/resource/Bom_Jesus_dos_Perdões,http://pt.dbpedia.org/resource/Bom_Jesus_dos_Perdões,http://www.wikidata.org/entity/Q1760959
SP,Bom Sucesso de Itararé,3507159,http://dbpedia.org/resource/Bom_Sucesso_de_Itararé,http://pt.dbpedia.org/resource/Bom_Sucesso_de_Itararé,http://www.wikidata.org/entity/Q734464
SP,Boracéia,3507308,,,
SP,Borborema,3507407,http://dbpedia.org/resource/Borborema,http://pt.dbpedia.org/resource/Borborema_(São_Paulo),http://www.wikidata.org/entity/Q978870
SP,Borebi,3507456,http://dbpedia.org/resource/Borebi,http://pt.dbpedia.org/resource/Borebi,http://www.wikidata.org/entity/Q544311
SP,Borá,3507209,http://dbpedia.org/resource/Borá,http://pt.dbpedia.org/resource/Borá,http://www.wikidata.org/entity/Q568394
SP,Botucatu,3507506,http://dbpedia.org/resource/Botucatu,http://pt.dbpedia.org/resource/Botucatu,http://www.wikidata.org/entity/Q1625598
SP,Bragança Paulista,3507605,http://dbpedia.org/resource/Bragança_Paulista,http://pt.dbpedia.org/resource/Bragança_Paulista,http://www.wikidata.org/entity/Q897232
SP,Braúna,3507704,http://dbpedia.org/resource/Braúna,http://pt.dbpedia.org/resource/Braúna_(São_Paulo),http://www.wikidata.org/entity/Q1222856
SP,Brejo Alegre,3507753,http://dbpedia.org/resource/Brejo_Alegre,http://pt.dbpedia.org/resource/Brejo_Alegre,http://www.wikidata.org/entity/Q1754561
SP,Brodowski,3507803,,http://pt.dbpedia.org/resource/Brodowski,http://www.wikidata.org/entity/Q924792
SP,Brotas,3507902,http://dbpedia.org/resource/Brotas,http://pt.dbpedia.org/resource/Brotas_(São_Paulo),http://www.wikidata.org/entity/Q1648408
SP,Buri,3508009,"http://dbpedia.org/resource/Buri,_São_Paulo",http://pt.dbpedia.org/resource/Buri,http://www.wikidata.org/entity/Q1816107
SP,Buritama,3508108,http://dbpedia.org/resource/Buritama,http://pt.dbpedia.org/resource/Buritama,http://www.wikidata.org/entity/Q1750100
SP,Buritizal,3508207,http://dbpedia.org/resource/Buritizal,http://pt.dbpedia.org/resource/Buritizal,http://www.wikidata.org/entity/Q764489
SP,Bálsamo,3504800,http://dbpedia.org/resource/Bálsamo,http://pt.dbpedia.org/resource/Bálsamo_(São_Paulo),http://www.wikidata.org/entity/Q1750436
SP,Cabreúva,3508405,http://dbpedia.org/resource/Cabreúva,http://pt.dbpedia.org/resource/Cabreúva_(São_Paulo),http://www.wikidata.org/entity/Q1760058
SP,Cabrália Paulista,3508306,http://dbpedia.org/resource/Cabrália_Paulista,http://pt.dbpedia.org/resource/Cabrália_Paulista,http://www.wikidata.org/entity/Q268806
SP,Cachoeira Paulista,3508603,http://dbpedia.org/resource/Cachoeira_Paulista,http://pt.dbpedia.org/resource/Cachoeira_Paulista,http://www.wikidata.org/entity/Q1760112
SP,Caconde,3508702,http://dbpedia.org/resource/Caconde,http://pt.dbpedia.org/resource/Caconde,http://www.wikidata.org/entity/Q983521
SP,Cafelândia,3508801,"http://dbpedia.org/resource/Cafelândia,_São_Paulo",http://pt.dbpedia.org/resource/Cafelândia_(São_Paulo),http://www.wikidata.org/entity/Q1759688
SP,Caiabu,3508900,http://dbpedia.org/resource/Caiabu,http://pt.dbpedia.org/resource/Caiabu,http://www.wikidata.org/entity/Q958717
SP,Caieiras,3509007,,,
SP,Caiuá,3509106,http://dbpedia.org/resource/Caiuá,http://pt.dbpedia.org/resource/Caiuá,http://www.wikidata.org/entity/Q769984
SP,Cajamar,3509205,,http://pt.dbpedia.org/resource/Cajamar,http://www.wikidata.org/entity/Q1760376
SP,Cajati,3509254,http://dbpedia.org/resource/Cajati,http://pt.dbpedia.org/resource/Cajati_(São_Paulo),http://www.wikidata.org/entity/Q1760947
SP,Cajobi,3509304,http://dbpedia.org/resource/Cajobi,http://pt.dbpedia.org/resource/Cajobi,http://www.wikidata.org/entity/Q1750207
SP,Cajuru,3509403,http://dbpedia.org/resource/Cajuru,http://pt.dbpedia.org/resource/Cajuru,http://www.wikidata.org/entity/Q1760370
SP,Campina do Monte Alegre,3509452,http://dbpedia.org/resource/Campina_do_Monte_Alegre,http://pt.dbpedia.org/resource/Campina_do_Monte_Alegre,http://www.wikidata.org/entity/Q1759806
SP,Campinas,3509502,http://dbpedia.org/resource/Campinas,http://pt.dbpedia.org/resource/Campinas,http://www.wikidata.org/entity/Q171617
SP,Campo Limpo Paulista,3509601,http://dbpedia.org/resource/Campo_Limpo_Paulista,http://pt.dbpedia.org/resource/Campo_Limpo_Paulista,http://www.wikidata.org/entity/Q1754452
SP,Campos Novos Paulista,3509809,http://dbpedia.org/resource/Campos_Novos_Paulista,http://pt.dbpedia.org/resource/Campos_Novos_Paulista,http://www.wikidata.org/entity/Q1760953
SP,Campos do Jordão,3509700,http://dbpedia.org/resource/Campos_do_Jordão,http://pt.dbpedia.org/resource/Campos_do_Jordão,http://www.wikidata.org/entity/Q851253
SP,Cananéia,3509908,http://dbpedia.org/resource/Cananéia,http://pt.dbpedia.org/resource/Cananéia,http://www.wikidata.org/entity/Q1751347
SP,Canas,3509957,"http://dbpedia.org/resource/Canas,_São_Paulo",http://pt.dbpedia.org/resource/Canas,http://www.wikidata.org/entity/Q1795838
SP,Canitar,3510153,http://dbpedia.org/resource/Canitar,http://pt.dbpedia.org/resource/Canitar,http://www.wikidata.org/entity/Q383979
SP,Capela do Alto,3510302,http://dbpedia.org/resource/Capela_do_Alto,http://pt.dbpedia.org/resource/Capela_do_Alto,http://www.wikidata.org/entity/Q610390
SP,Capivari,3510401,http://dbpedia.org/resource/Capivari,http://pt.dbpedia.org/resource/Capivari,http://www.wikidata.org/entity/Q1750439
SP,Capão Bonito,3510203,,http://pt.dbpedia.org/resource/Capão_Bonito,http://www.wikidata.org/entity/Q1798802
SP,Caraguatatuba,3510500,http://dbpedia.org/resource/Caraguatatuba,http://pt.dbpedia.org/resource/Caraguatatuba,http://www.wikidata.org/entity/Q983498
SP,Carapicuíba,3510609,,,
SP,Cardoso,3510708,"http://dbpedia.org/resource/Cardoso,_São_Paulo",http://pt.dbpedia.org/resource/Cardoso,http://www.wikidata.org/entity/Q1649954
SP,Casa Branca,3510807,http://dbpedia.org/resource/Casa_Branca,http://pt.dbpedia.org/resource/Casa_Branca_(São_Paulo),http://www.wikidata.org/entity/Q1760459
SP,Castilho,3511003,http://dbpedia.org/resource/Castilho,http://pt.dbpedia.org/resource/Castilho,http://www.wikidata.org/entity/Q607594
SP,Catanduva,3511102,http://dbpedia.org/resource/Catanduva,http://pt.dbpedia.org/resource/Catanduva,http://www.wikidata.org/entity/Q983683
SP,Catiguá,3511201,http://dbpedia.org/resource/Catiguá,http://pt.dbpedia.org/resource/Catiguá,http://www.wikidata.org/entity/Q578408
SP,Caçapava,3508504,http://dbpedia.org/resource/Caçapava,http://pt.dbpedia.org/resource/Caçapava,http://www.wikidata.org/entity/Q1759103
SP,Cedral,3511300,http://dbpedia.org/resource/Cedral,http://pt.dbpedia.org/resource/Cedral_(São_Paulo),http://www.wikidata.org/entity/Q1658493
SP,Cerqueira César,3511409,http://dbpedia.org/resource/Cerqueira_César,http://pt.dbpedia.org/resource/Cerqueira_César,http://www.wikidata.org/entity/Q1750093
SP,Cerquilho,3511508,http://dbpedia.org/resource/Cerquilho,http://pt.dbpedia.org/resource/Cerquilho,http://www.wikidata.org/entity/Q1759399
SP,Cesário Lange,3511607,http://dbpedia.org/resource/Cesário_Lange,http://pt.dbpedia.org/resource/Cesário_Lange,http://www.wikidata.org/entity/Q593009
SP,Charqueada,3511706,,http://pt.dbpedia.org/resource/Charqueada_(São_Paulo),http://www.wikidata.org/entity/Q983515
SP,Chavantes,3557204,http://dbpedia.org/resource/Chavantes,http://pt.dbpedia.org/resource/Chavantes,http://www.wikidata.org/entity/Q1795758
SP,Clementina,3511904,"http://dbpedia.org/resource/Clementina,_São_Paulo",http://pt.dbpedia.org/resource/Clementina_(São_Paulo),http://www.wikidata.org/entity/Q1796388
SP,Colina,3512001,"http://dbpedia.org/resource/Colina,_São_Paulo",http://pt.dbpedia.org/resource/Colina_(São_Paulo),http://www.wikidata.org/entity/Q1761606
SP,Colômbia,3512100,http://dbpedia.org/resource/Colômbia,http://pt.dbpedia.org/resource/Colômbia_(São_Paulo),http://www.wikidata.org/entity/Q1760531
SP,Conchal,3512209,http://dbpedia.org/resource/Conchal,http://pt.dbpedia.org/resource/Conchal,http://www.wikidata.org/entity/Q1759722
SP,Conchas,3512308,http://dbpedia.org/resource/Conchas,http://pt.dbpedia.org/resource/Conchas,http://www.wikidata.org/entity/Q1760352
SP,Cordeirópolis,3512407,http://dbpedia.org/resource/Cordeirópolis,http://pt.dbpedia.org/resource/Cordeirópolis,http://www.wikidata.org/entity/Q1750107
SP,Coroados,3512506,http://dbpedia.org/resource/Coroados,http://pt.dbpedia.org/resource/Coroados_(São_Paulo),http://www.wikidata.org/entity/Q1761110
SP,Coronel Macedo,3512605,,,
SP,Corumbataí,3512704,http://dbpedia.org/resource/Corumbataí,http://pt.dbpedia.org/resource/Corumbataí,http://www.wikidata.org/entity/Q1750113
SP,Cosmorama,3512902,"http://dbpedia.org/resource/Cosmorama,_São_Paulo",http://pt.dbpedia.org/resource/Cosmorama,http://www.wikidata.org/entity/Q1800779
SP,Cosmópolis,3512803,http://dbpedia.org/resource/Cosmópolis,http://pt.dbpedia.org/resource/Cosmópolis,http://www.wikidata.org/entity/Q1754569
SP,Cotia,3513009,,,
SP,Cravinhos,3513108,http://dbpedia.org/resource/Cravinhos,http://pt.dbpedia.org/resource/Cravinhos,http://www.wikidata.org/entity/Q1798797
SP,Cristais Paulista,3513207,http://dbpedia.org/resource/Cristais_Paulista,http://pt.dbpedia.org/resource/Cristais_Paulista,http://www.wikidata.org/entity/Q1759841
SP,Cruzeiro,3513405,"http://dbpedia.org/resource/Cruzeiro,_São_Paulo",http://pt.dbpedia.org/resource/Cruzeiro_(São_Paulo),http://www.wikidata.org/entity/Q1003429
SP,Cruzália,3513306,http://dbpedia.org/resource/Cruzália,http://pt.dbpedia.org/resource/Cruzália,http://www.wikidata.org/entity/Q787070
